,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,age
18269,0,0,1,0,12.323860125621126,Working,Secondary / secondary special,Civil marriage,House / apartment,5573,0,1,0,2.0,52.0,1.0,45
18270,1,0,0,0,12.729323752253295,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,7.0,2.0,61
18271,1,1,0,1,11.87757552297847,Working,Incomplete higher,Married,House / apartment,283,1,0,0,3.0,23.0,2.0,27
18272,0,1,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1386,0,0,1,4.0,7.0,2.0,35
18273,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Married,Municipal apartment,444,1,1,1,2.0,49.0,1.0,39
18274,0,0,1,0,11.407576060361786,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1266,0,0,0,1.0,51.0,2.0,48
18275,1,0,0,1,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,806,0,0,1,3.0,-0.0,0.0,52
18276,0,1,1,0,12.218500103788143,Working,Higher education,Widow,House / apartment,1497,0,0,0,1.0,46.0,2.0,32
18277,1,1,1,0,12.472279517715116,Working,Incomplete higher,Married,House / apartment,1508,0,1,0,2.0,31.0,1.0,43
18278,1,0,1,2,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,200,0,0,0,4.0,17.0,2.0,35
18279,0,1,1,0,12.075400019877522,Working,Secondary / secondary special,Married,House / apartment,3141,0,0,0,2.0,17.0,0.0,49
18280,0,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,2330,0,0,0,3.0,16.0,2.0,31
18281,0,0,1,0,12.323860125621126,Commercial associate,Incomplete higher,Civil marriage,House / apartment,94,0,1,0,2.0,14.0,2.0,23
18282,0,0,1,0,11.630717389475995,State servant,Secondary / secondary special,Married,House / apartment,808,0,0,0,2.0,12.0,1.0,58
18283,0,0,1,0,12.586223364451623,Working,Higher education,Civil marriage,House / apartment,5326,0,0,1,2.0,42.0,2.0,34
18284,0,0,1,0,12.173037959397275,Pensioner,Incomplete higher,Widow,House / apartment,0,0,0,0,1.0,24.0,1.0,66
18285,0,0,1,1,11.688985794459663,Working,Secondary / secondary special,Married,House / apartment,4404,1,1,0,3.0,23.0,1.0,43
18286,0,0,1,0,12.100717685412471,State servant,Higher education,Civil marriage,House / apartment,2750,0,1,0,2.0,30.0,2.0,45
18287,1,1,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,0,2.0,49.0,2.0,63
18288,0,0,1,1,11.813037464800539,Commercial associate,Higher education,Married,House / apartment,2910,1,0,1,3.0,46.0,1.0,26
18289,0,1,1,0,12.323860125621126,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,25.0,2.0,62
18290,1,1,0,1,12.323860125621126,Commercial associate,Higher education,Married,With parents,3760,1,0,0,3.0,22.0,2.0,34
18291,1,1,1,2,11.813037464800539,Working,Higher education,Married,House / apartment,2944,0,0,1,4.0,42.0,1.0,31
18292,0,0,0,1,11.630717389475995,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2452,0,0,0,2.0,1.0,1.0,36
18293,1,1,1,4,12.586223364451623,Working,Secondary / secondary special,Married,House / apartment,401,0,0,0,6.0,24.0,2.0,38
18294,1,1,1,1,13.017005083966255,Commercial associate,Secondary / secondary special,Married,House / apartment,678,0,1,1,3.0,29.0,2.0,49
18295,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,1.0,38.0,2.0,60
18296,0,0,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,38.0,2.0,65
18297,0,0,1,0,11.407576060361786,State servant,Secondary / secondary special,Widow,House / apartment,4369,0,0,0,1.0,38.0,2.0,48
18298,0,0,0,0,11.813037464800539,State servant,Higher education,Married,House / apartment,1191,1,1,0,2.0,2.0,0.0,34
18299,1,1,1,0,12.218500103788143,Working,Secondary / secondary special,Single / not married,House / apartment,2520,0,1,1,1.0,37.0,1.0,36
18300,0,0,0,0,11.407576060361786,Working,Higher education,Married,House / apartment,1497,0,0,0,2.0,52.0,2.0,33
18301,0,1,0,0,12.419169901386761,State servant,Higher education,Single / not married,House / apartment,4174,1,0,0,1.0,10.0,2.0,46
18302,1,1,0,0,11.967187086434018,Working,Secondary / secondary special,Married,Rented apartment,307,1,1,0,2.0,32.0,2.0,33
18303,1,1,1,0,11.845827048676645,Commercial associate,Higher education,Married,House / apartment,263,1,0,0,2.0,18.0,2.0,23
18304,1,1,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,2468,1,1,0,2.0,17.0,2.0,31
18305,1,1,0,2,12.729323752253295,Working,Higher education,Single / not married,House / apartment,1662,1,0,0,4.0,41.0,2.0,32
18306,1,1,0,0,11.967187086434018,Working,Incomplete higher,Married,With parents,982,0,1,0,2.0,24.0,2.0,29
18307,0,1,1,2,11.407576060361786,Working,Higher education,Married,House / apartment,4234,0,0,0,4.0,8.0,2.0,36
18308,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,21.0,2.0,67
18309,0,0,0,0,11.630717389475995,Working,Secondary / secondary special,Married,With parents,1191,0,1,0,2.0,14.0,1.0,54
18310,0,1,0,0,12.7022951610422,Commercial associate,Secondary / secondary special,Married,House / apartment,2000,0,0,0,2.0,46.0,0.0,34
18311,1,1,1,0,11.813037464800539,Working,Higher education,Married,House / apartment,852,0,0,0,2.0,4.0,0.0,25
18312,0,0,1,0,12.793862088206213,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,56.0,2.0,60
18313,0,0,1,1,12.323860125621126,Working,Higher education,Married,House / apartment,1344,0,0,0,3.0,26.0,2.0,35
18314,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,2470,0,1,1,2.0,52.0,1.0,32
18315,0,0,1,1,11.119897691565697,Working,Higher education,Married,House / apartment,517,0,0,0,3.0,11.0,1.0,34
18316,0,0,0,0,11.630717389475995,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,55.0,0.0,60
18317,1,0,1,0,12.854486546624395,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,16.0,1.0,59
18318,0,0,1,2,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,2568,1,0,0,4.0,25.0,2.0,32
18319,0,0,1,0,11.813037464800539,Commercial associate,Higher education,Single / not married,House / apartment,483,0,0,0,1.0,27.0,2.0,27
18320,1,1,1,0,12.218500103788143,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,49.0,0.0,61
18321,1,1,0,0,11.813037464800539,Working,Secondary / secondary special,Single / not married,House / apartment,896,0,0,0,1.0,22.0,2.0,33
18322,0,1,1,1,11.630717389475995,Commercial associate,Secondary / secondary special,Separated,House / apartment,709,0,0,0,2.0,27.0,2.0,35
18323,1,1,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3095,0,0,0,3.0,47.0,2.0,37
18324,0,0,0,0,11.407576060361786,Working,Higher education,Separated,House / apartment,1526,0,0,0,1.0,44.0,2.0,59
18325,1,0,0,0,11.407576060361786,Working,Secondary / secondary special,Civil marriage,House / apartment,3345,0,0,0,2.0,7.0,2.0,34
18326,0,0,1,0,12.100717685412471,Working,Higher education,Widow,House / apartment,2134,0,0,0,1.0,38.0,1.0,63
18327,0,0,1,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,3420,0,0,0,2.0,20.0,2.0,39
18328,0,0,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,15.0,2.0,60
18329,0,0,1,0,12.100717685412471,State servant,Secondary / secondary special,Married,House / apartment,8011,0,0,0,2.0,49.0,0.0,40
18330,1,0,1,1,12.100717685412471,Working,Secondary / secondary special,Separated,House / apartment,907,0,0,0,2.0,23.0,2.0,45
18331,1,0,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,1,2.0,17.0,2.0,57
18332,0,0,1,0,11.908346971208951,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,51.0,2.0,66
18333,0,0,1,2,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,2379,0,0,0,4.0,5.0,2.0,35
18334,0,0,1,0,12.100717685412471,Working,Secondary / secondary special,Single / not married,House / apartment,9482,0,0,0,1.0,10.0,2.0,45
18335,0,1,1,0,11.245059091624615,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,21.0,2.0,59
18336,0,0,1,0,13.017005083966255,Working,Higher education,Civil marriage,House / apartment,5208,0,0,0,2.0,25.0,1.0,44
18337,1,1,0,2,11.813037464800539,State servant,Secondary / secondary special,Married,House / apartment,6558,1,1,0,4.0,11.0,2.0,38
18338,0,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3054,0,0,1,3.0,29.0,1.0,44
18339,1,1,0,2,12.240478903153711,Commercial associate,Secondary / secondary special,Married,House / apartment,762,0,0,0,4.0,39.0,2.0,36
18340,0,0,1,0,11.245059091624615,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,16.0,0.0,66
18341,0,0,0,0,13.017005083966255,Working,Secondary / secondary special,Married,House / apartment,686,0,0,0,2.0,36.0,2.0,51
18342,1,1,1,0,12.100717685412471,State servant,Higher education,Single / not married,House / apartment,1082,0,0,0,1.0,26.0,0.0,23
18343,0,1,1,0,11.967187086434018,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,2.0,7.0,2.0,59
18344,1,1,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,4979,1,0,0,4.0,44.0,2.0,40
18345,0,0,0,1,11.813037464800539,Working,Secondary / secondary special,Civil marriage,House / apartment,1138,0,0,0,3.0,13.0,2.0,27
18346,0,0,0,0,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,4846,0,1,0,2.0,23.0,2.0,37
18347,0,1,1,0,13.017005083966255,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1905,0,0,0,1.0,53.0,2.0,43
18348,0,0,1,0,12.100717685412471,Commercial associate,Secondary / secondary special,Married,House / apartment,137,0,0,0,2.0,25.0,2.0,28
18349,0,1,0,0,12.100717685412471,Commercial associate,Secondary / secondary special,Separated,House / apartment,6790,0,0,0,1.0,48.0,0.0,42
18350,0,0,1,1,11.813037464800539,Working,Secondary / secondary special,Civil marriage,With parents,279,0,0,0,3.0,6.0,1.0,27
18351,0,1,0,0,11.967187086434018,Working,Higher education,Married,House / apartment,2163,0,0,0,2.0,60.0,0.0,36
18352,0,0,1,0,11.744045122410057,Commercial associate,Higher education,Separated,House / apartment,3000,0,0,0,1.0,4.0,1.0,44
18353,0,1,0,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,2387,0,0,0,2.0,2.0,1.0,38
18354,0,0,1,1,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,921,0,0,0,3.0,13.0,2.0,30
18355,0,0,1,0,12.12541016250223,Commercial associate,Secondary / secondary special,Married,House / apartment,2593,0,0,0,2.0,38.0,2.0,36
18356,0,0,1,1,12.261985005589679,State servant,Secondary / secondary special,Civil marriage,House / apartment,7099,0,0,0,3.0,24.0,2.0,44
18357,0,0,0,0,11.630717389475995,Commercial associate,Secondary / secondary special,Married,House / apartment,5782,0,1,0,2.0,48.0,2.0,53
18358,0,0,0,0,10.809748150372926,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,45.0,1.0,65
18359,0,0,1,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,36.0,2.0,63
18360,0,1,1,2,11.813037464800539,State servant,Secondary / secondary special,Married,House / apartment,5355,0,0,0,4.0,24.0,0.0,40
18361,0,0,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,1812,0,0,0,3.0,14.0,2.0,49
18362,0,0,1,0,12.866182555987908,Commercial associate,Secondary / secondary special,Separated,House / apartment,642,0,0,0,1.0,56.0,2.0,49
18363,0,0,1,4,12.100717685412471,Commercial associate,Secondary / secondary special,Married,House / apartment,7413,0,0,0,6.0,35.0,1.0,47
18364,1,1,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,932,0,0,1,1.0,3.0,1.0,32
18365,0,0,0,1,12.793862088206213,Commercial associate,Higher education,Civil marriage,House / apartment,1922,0,0,0,3.0,11.0,2.0,40
18366,0,1,1,0,12.100717685412471,Working,Higher education,Separated,House / apartment,8469,0,0,0,1.0,54.0,2.0,47
18367,0,0,1,0,11.147253021804348,Working,Secondary / secondary special,Married,House / apartment,217,1,1,0,2.0,35.0,2.0,43
18368,0,1,0,0,12.729323752253295,Working,Secondary / secondary special,Single / not married,House / apartment,303,1,0,1,1.0,32.0,2.0,26
18369,1,1,1,1,13.017005083966255,Commercial associate,Secondary / secondary special,Married,House / apartment,678,0,1,1,3.0,51.0,2.0,49
18370,0,0,1,0,12.049424683420915,Working,Secondary / secondary special,Single / not married,House / apartment,8405,0,1,0,1.0,18.0,1.0,54
18371,0,0,0,0,11.502885230075814,Working,Secondary / secondary special,Married,With parents,5453,1,0,0,2.0,17.0,2.0,53
18372,0,0,0,1,12.218500103788143,Working,Secondary / secondary special,Separated,House / apartment,134,0,0,0,2.0,52.0,2.0,38
18373,0,0,1,0,11.119897691565697,Pensioner,Higher education,Single / not married,Municipal apartment,0,0,0,1,1.0,16.0,2.0,64
18374,0,0,0,0,11.547336553476635,Working,Secondary / secondary special,Single / not married,House / apartment,424,1,1,0,1.0,3.0,1.0,33
18375,0,0,1,1,12.660331092405906,Working,Secondary / secondary special,Married,House / apartment,956,0,0,0,3.0,48.0,1.0,46
18376,0,1,1,0,12.323860125621126,Working,Higher education,Married,House / apartment,3717,0,0,0,2.0,35.0,1.0,33
18377,0,0,1,0,11.744045122410057,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,1.0,25.0,2.0,59
18378,0,1,0,0,12.793862088206213,Working,Higher education,Married,House / apartment,2296,1,1,0,2.0,50.0,1.0,35
18379,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1315,0,0,0,2.0,21.0,1.0,27
18380,0,0,0,0,11.967187086434018,Commercial associate,Secondary / secondary special,Married,House / apartment,1398,0,0,0,2.0,8.0,2.0,43
18381,1,1,1,1,11.813037464800539,Working,Higher education,Married,House / apartment,3846,0,0,0,3.0,33.0,2.0,41
18382,1,0,1,2,12.323860125621126,State servant,Higher education,Married,House / apartment,4584,0,0,0,4.0,13.0,2.0,35
18383,0,0,1,2,11.407576060361786,Working,Higher education,Married,House / apartment,597,0,0,0,4.0,37.0,0.0,34
18384,0,0,1,0,12.323860125621126,Working,Secondary / secondary special,Single / not married,House / apartment,1807,0,0,0,1.0,22.0,2.0,48
18385,1,1,0,2,13.017005083966255,Working,Secondary / secondary special,Married,House / apartment,7183,0,0,1,4.0,43.0,2.0,41
18386,0,0,1,0,12.075400019877522,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,31.0,2.0,56
18387,0,0,1,0,11.407576060361786,State servant,Higher education,Married,House / apartment,543,1,1,0,2.0,17.0,1.0,35
18388,1,0,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,4553,0,1,0,2.0,10.0,2.0,53
18389,0,0,0,2,11.502885230075814,State servant,Secondary / secondary special,Married,House / apartment,4660,0,1,1,4.0,38.0,2.0,39
18390,0,0,1,0,10.809748150372926,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,57.0,1.0,62
18391,1,1,0,1,12.100717685412471,State servant,Incomplete higher,Married,With parents,1195,0,0,0,3.0,29.0,2.0,29
18392,0,0,1,0,12.218500103788143,Commercial associate,Secondary / secondary special,Married,House / apartment,1583,0,0,0,2.0,7.0,2.0,57
18393,0,0,1,1,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,10490,0,0,0,3.0,42.0,1.0,54
18394,0,1,0,0,12.419169901386761,Working,Secondary / secondary special,Married,House / apartment,3852,0,0,1,2.0,32.0,2.0,57
18395,0,0,1,0,11.707677772181546,Commercial associate,Higher education,Married,House / apartment,1410,0,1,0,2.0,23.0,2.0,46
18396,1,1,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,1193,1,1,0,3.0,4.0,1.0,28
18397,1,0,1,1,12.323860125621126,Working,Higher education,Married,House / apartment,3690,0,0,0,3.0,12.0,1.0,36
18398,1,0,1,0,12.660331092405906,Working,Higher education,Married,House / apartment,1655,0,0,0,2.0,21.0,0.0,36
18399,0,0,1,1,12.506180941677357,Working,Higher education,Married,House / apartment,10094,0,0,0,3.0,27.0,2.0,50
18400,1,1,0,2,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,3787,0,0,0,4.0,3.0,1.0,43
18401,0,0,1,0,12.218500103788143,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,35.0,2.0,47
18402,0,0,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,1.0,18.0,2.0,65
18403,0,0,1,0,12.38212878217386,Commercial associate,Secondary / secondary special,Married,House / apartment,1236,1,1,0,2.0,29.0,2.0,46
18404,0,1,1,0,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,2777,0,0,0,2.0,17.0,2.0,39
18405,1,1,0,2,11.967187086434018,Working,Secondary / secondary special,Separated,With parents,1626,0,0,0,3.0,40.0,2.0,38
18406,0,0,1,0,11.813037464800539,Pensioner,Higher education,Widow,House / apartment,0,0,0,0,1.0,8.0,2.0,61
18407,0,0,0,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,34.0,2.0,56
18408,0,0,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,18.0,2.0,62
18409,0,0,0,0,11.502885230075814,Working,Higher education,Married,House / apartment,5521,0,0,0,2.0,16.0,1.0,40
18410,1,0,1,0,11.813037464800539,State servant,Secondary / secondary special,Married,Rented apartment,2323,1,0,1,2.0,14.0,1.0,28
18411,0,0,1,1,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,3327,0,0,0,2.0,32.0,1.0,43
18412,1,1,1,0,12.506180941677357,Commercial associate,Secondary / secondary special,Married,House / apartment,3389,0,0,1,2.0,14.0,2.0,39
18413,0,0,0,0,10.809748150372926,Pensioner,Higher education,Married,Municipal apartment,0,0,0,0,2.0,53.0,1.0,57
18414,0,0,0,1,11.302216779257382,Working,Secondary / secondary special,Married,House / apartment,1308,0,1,0,3.0,29.0,2.0,39
18415,1,1,0,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,259,0,0,0,2.0,10.0,1.0,36
18416,0,0,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,15.0,1.0,62
18417,0,1,0,0,12.586223364451623,Commercial associate,Secondary / secondary special,Married,House / apartment,6298,1,0,0,2.0,11.0,0.0,54
18418,0,1,0,0,12.218500103788143,Commercial associate,Incomplete higher,Separated,House / apartment,1344,0,1,1,1.0,5.0,2.0,38
18419,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2796,0,0,0,1.0,57.0,2.0,47
18420,1,0,1,0,11.630717389475995,Commercial associate,Secondary / secondary special,Married,House / apartment,4152,1,0,0,2.0,56.0,2.0,48
18421,0,1,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,2067,0,0,0,3.0,4.0,2.0,41
18422,0,0,1,2,12.506180941677357,State servant,Higher education,Single / not married,House / apartment,2745,0,0,0,3.0,3.0,2.0,28
18423,1,0,1,1,12.323860125621126,Working,Higher education,Single / not married,With parents,1475,1,0,1,2.0,30.0,1.0,35
18424,1,1,1,0,12.944434558395074,Working,Higher education,Married,House / apartment,73,0,1,0,2.0,24.0,2.0,52
18425,1,1,1,2,12.261985005589679,Working,Secondary / secondary special,Married,House / apartment,2987,0,0,0,4.0,51.0,1.0,28
18426,1,1,1,3,12.660331092405906,Working,Secondary / secondary special,Married,House / apartment,5787,0,0,0,5.0,49.0,1.0,42
18427,0,0,1,0,11.813037464800539,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,1.0,4.0,1.0,62
18428,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,219,0,1,0,2.0,54.0,2.0,51
18429,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Single / not married,House / apartment,217,1,1,0,1.0,6.0,1.0,24
18430,0,1,1,0,12.100717685412471,Working,Secondary / secondary special,Civil marriage,House / apartment,678,0,0,0,2.0,13.0,0.0,34
18431,0,1,1,0,12.100717685412471,Working,Higher education,Married,With parents,241,1,1,0,2.0,5.0,2.0,34
18432,0,1,1,1,12.100717685412471,Working,Higher education,Married,House / apartment,249,0,0,0,3.0,1.0,0.0,41
18433,0,1,1,2,11.813037464800539,Working,Higher education,Married,House / apartment,460,0,0,0,4.0,30.0,1.0,33
18434,0,1,1,0,11.967187086434018,Working,Higher education,Married,Co-op apartment,347,1,0,0,2.0,43.0,2.0,60
18435,0,0,1,0,11.630717389475995,State servant,Secondary / secondary special,Civil marriage,House / apartment,6033,0,1,0,2.0,29.0,1.0,50
18436,0,1,1,0,12.729323752253295,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,1,2.0,35.0,1.0,56
18437,1,1,0,0,12.506180941677357,Working,Secondary / secondary special,Civil marriage,House / apartment,714,1,0,0,2.0,38.0,0.0,50
18438,0,1,1,1,11.813037464800539,Working,Higher education,Married,House / apartment,2311,0,0,0,3.0,21.0,2.0,27
18439,1,1,0,2,12.660331092405906,Working,Higher education,Married,With parents,734,0,0,0,4.0,29.0,1.0,28
18440,0,0,1,0,10.809748150372926,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,57.0,1.0,62
18441,0,0,1,0,11.302216779257382,Working,Secondary / secondary special,Single / not married,House / apartment,168,0,0,0,1.0,53.0,2.0,53
18442,1,1,1,0,12.419169901386761,Working,Secondary / secondary special,Married,Co-op apartment,2783,1,0,0,2.0,46.0,2.0,30
18443,1,1,1,0,12.506180941677357,State servant,Secondary / secondary special,Married,House / apartment,3897,0,0,0,2.0,14.0,0.0,31
18444,0,0,0,0,11.744045122410057,Working,Secondary / secondary special,Married,Municipal apartment,4461,0,0,0,2.0,47.0,1.0,42
18445,0,1,1,1,14.269766465162304,Commercial associate,Higher education,Single / not married,House / apartment,2479,0,0,0,2.0,6.0,2.0,27
18446,0,0,1,1,12.100717685412471,Working,Higher education,Separated,House / apartment,2470,0,0,1,2.0,16.0,1.0,45
18447,1,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,3304,0,0,0,2.0,28.0,2.0,43
18448,0,0,0,0,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,8794,1,1,0,2.0,31.0,2.0,50
18449,1,1,1,1,12.100717685412471,Working,Higher education,Married,House / apartment,1800,0,0,0,3.0,45.0,2.0,38
18450,1,1,0,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,4853,1,1,0,2.0,27.0,2.0,38
18451,0,0,1,0,12.45488784222084,Commercial associate,Higher education,Separated,House / apartment,970,0,0,0,1.0,49.0,1.0,53
18452,1,0,1,0,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,219,0,0,0,2.0,40.0,0.0,56
18453,0,1,1,1,11.050905878263567,Working,Secondary / secondary special,Civil marriage,House / apartment,1261,1,1,0,3.0,24.0,1.0,37
18454,0,1,0,1,12.12541016250223,Working,Higher education,Separated,With parents,4447,1,0,0,2.0,52.0,2.0,36
18455,0,0,0,0,12.100717685412471,Working,Secondary / secondary special,Separated,House / apartment,2684,0,0,0,1.0,3.0,1.0,37
18456,1,1,1,0,12.660331092405906,Working,Incomplete higher,Married,House / apartment,1444,0,0,0,2.0,32.0,2.0,29
18457,1,1,0,1,12.506180941677357,Working,Higher education,Married,Rented apartment,203,0,1,0,3.0,34.0,2.0,29
18458,1,1,0,2,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,3850,0,0,0,4.0,35.0,2.0,40
18459,1,0,1,1,13.24014819083691,Working,Incomplete higher,Married,House / apartment,5639,1,1,0,3.0,25.0,2.0,37
18460,0,1,1,0,12.660331092405906,State servant,Secondary / secondary special,Civil marriage,House / apartment,3780,0,1,0,2.0,51.0,0.0,38
18461,1,0,1,2,11.302216779257382,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,4.0,3.0,1.0,66
18462,0,0,1,0,12.506180941677357,Commercial associate,Secondary / secondary special,Married,House / apartment,3822,0,1,0,2.0,7.0,2.0,46
18463,0,0,1,0,11.938199736300925,Working,Higher education,Single / not married,House / apartment,683,0,1,0,1.0,17.0,2.0,29
18464,0,1,1,0,12.100717685412471,Commercial associate,Higher education,Single / not married,House / apartment,7140,0,0,0,1.0,12.0,2.0,41
18465,1,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,Office apartment,2664,0,0,0,3.0,20.0,2.0,42
18466,0,1,1,2,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,6156,0,0,0,4.0,30.0,2.0,36
18467,0,0,0,0,11.813037464800539,Working,Incomplete higher,Married,House / apartment,2119,0,0,0,2.0,35.0,2.0,44
18468,0,0,0,1,12.218500103788143,Working,Higher education,Married,House / apartment,2014,1,0,0,3.0,21.0,2.0,44
18469,0,1,0,1,11.119897691565697,State servant,Higher education,Married,House / apartment,5370,1,0,0,3.0,59.0,1.0,38
18470,0,0,1,0,11.302216779257382,Commercial associate,Secondary / secondary special,Married,House / apartment,399,0,0,0,2.0,38.0,2.0,49
18471,0,1,1,0,12.323860125621126,Working,Higher education,Married,House / apartment,3153,0,1,0,2.0,21.0,2.0,47
18472,0,0,0,1,11.547336553476635,Working,Secondary / secondary special,Married,House / apartment,1191,0,0,0,3.0,4.0,1.0,32
18473,1,1,1,0,12.419169901386761,Commercial associate,Higher education,Married,House / apartment,1200,0,0,1,2.0,30.0,1.0,54
18474,1,1,1,0,12.100717685412471,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,5.0,2.0,61
18475,1,1,1,1,12.506180941677357,Commercial associate,Higher education,Married,House / apartment,2042,0,1,0,3.0,22.0,2.0,44
18476,0,0,0,1,11.707677772181546,Working,Secondary / secondary special,Married,House / apartment,118,0,0,0,3.0,10.0,0.0,41
18477,0,1,0,1,11.813037464800539,Working,Higher education,Married,Municipal apartment,2482,0,0,0,3.0,50.0,2.0,34
18478,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,962,0,0,1,2.0,11.0,2.0,28
18479,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1797,0,0,0,2.0,10.0,2.0,51
18480,0,0,1,0,12.323860125621126,Working,Incomplete higher,Single / not married,House / apartment,2075,0,0,0,1.0,56.0,2.0,38
18481,0,1,0,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,2593,0,0,0,2.0,26.0,2.0,39
18482,1,0,1,0,11.58989576532275,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,37.0,0.0,63
18483,0,0,1,0,12.38212878217386,Commercial associate,Secondary / secondary special,Married,House / apartment,1236,1,1,0,2.0,27.0,2.0,46
18484,0,0,1,0,12.218500103788143,Working,Higher education,Married,House / apartment,2832,0,0,0,2.0,-0.0,1.0,53
18485,0,0,1,0,11.967187086434018,Working,Higher education,Married,House / apartment,1812,0,1,0,2.0,43.0,1.0,33
